serialNumber,macAddress,type,registrationStatus,accessToken,desiredConfigurationTemplate,desiredConfigurationMd5,desiredConfigurationSize
C10625081398,00:0B:C2:19:BF:21,P300,ACTIVATED,185803000BC219BF21,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081399,00:0B:C2:19:BF:23,P300,ACTIVATED,185803000BC219BF23,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081400,00:0B:C2:19:BF:25,P300,ACTIVATED,185803000BC219BF25,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081401,00:0B:C2:19:BF:27,P300,ACTIVATED,185803000BC219BF27,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081402,00:0B:C2:19:BF:29,P300,ACTIVATED,185803000BC219BF29,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081403,00:0B:C2:19:BF:2B,P300,ACTIVATED,185803000BC219BF2B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081404,00:0B:C2:19:BF:2D,P300,ACTIVATED,185803000BC219BF2D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081405,00:0B:C2:19:BF:2F,P300,ACTIVATED,185803000BC219BF2F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081407,00:0B:C2:19:BF:33,P300,ACTIVATED,185803000BC219BF33,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081408,00:0B:C2:19:BF:35,P300,ACTIVATED,185803000BC219BF35,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081409,00:0B:C2:19:BF:37,P300,ACTIVATED,185803000BC219BF37,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081410,00:0B:C2:19:BF:39,P300,ACTIVATED,185803000BC219BF39,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081411,00:0B:C2:19:BF:3B,P300,ACTIVATED,185803000BC219BF3B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081412,00:0B:C2:19:BF:3D,P300,ACTIVATED,185803000BC219BF3D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081413,00:0B:C2:19:BF:3F,P300,ACTIVATED,185803000BC219BF3F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081414,00:0B:C2:19:BF:41,P300,ACTIVATED,185803000BC219BF41,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081415,00:0B:C2:19:BF:43,P300,ACTIVATED,185803000BC219BF43,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081416,00:0B:C2:19:BF:45,P300,ACTIVATED,185803000BC219BF45,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081417,00:0B:C2:19:BF:47,P300,ACTIVATED,185803000BC219BF47,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081418,00:0B:C2:19:BF:49,P300,ACTIVATED,185803000BC219BF49,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081419,00:0B:C2:19:BF:4B,P300,ACTIVATED,185803000BC219BF4B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081420,00:0B:C2:19:BF:4D,P300,ACTIVATED,185803000BC219BF4D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081421,00:0B:C2:19:BF:4F,P300,ACTIVATED,185803000BC219BF4F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081422,00:0B:C2:19:BF:51,P300,ACTIVATED,185803000BC219BF51,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081423,00:0B:C2:19:BF:53,P300,ACTIVATED,185803000BC219BF53,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081424,00:0B:C2:19:BF:55,P300,ACTIVATED,185803000BC219BF55,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081425,00:0B:C2:19:BF:57,P300,ACTIVATED,185803000BC219BF57,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081426,00:0B:C2:19:BF:59,P300,ACTIVATED,185803000BC219BF59,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081427,00:0B:C2:19:BF:5B,P300,ACTIVATED,185803000BC219BF5B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081428,00:0B:C2:19:BF:5D,P300,ACTIVATED,185803000BC219BF5D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081429,00:0B:C2:19:BF:5F,P300,ACTIVATED,185803000BC219BF5F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081430,00:0B:C2:19:BF:61,P300,ACTIVATED,185803000BC219BF61,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081431,00:0B:C2:19:BF:63,P300,ACTIVATED,185803000BC219BF63,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081432,00:0B:C2:19:BF:65,P300,ACTIVATED,185803000BC219BF65,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081433,00:0B:C2:19:BF:67,P300,ACTIVATED,185803000BC219BF67,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081434,00:0B:C2:19:BF:69,P300,ACTIVATED,185803000BC219BF69,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081435,00:0B:C2:19:BF:6B,P300,ACTIVATED,185803000BC219BF6B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081436,00:0B:C2:19:BF:6D,P300,ACTIVATED,185803000BC219BF6D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081437,00:0B:C2:19:BF:6F,P300,ACTIVATED,185803000BC219BF6F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081438,00:0B:C2:19:BF:71,P300,ACTIVATED,185803000BC219BF71,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081439,00:0B:C2:19:BF:73,P300,ACTIVATED,185803000BC219BF73,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081440,00:0B:C2:19:BF:75,P300,ACTIVATED,185803000BC219BF75,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081441,00:0B:C2:19:BF:77,P300,ACTIVATED,185803000BC219BF77,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081442,00:0B:C2:19:BF:79,P300,ACTIVATED,185803000BC219BF79,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081443,00:0B:C2:19:BF:7B,P300,ACTIVATED,185803000BC219BF7B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081444,00:0B:C2:19:BF:7D,P300,ACTIVATED,185803000BC219BF7D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081445,00:0B:C2:19:BF:7F,P300,ACTIVATED,185803000BC219BF7F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081446,00:0B:C2:19:BF:81,P300,ACTIVATED,185803000BC219BF81,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081447,00:0B:C2:19:BF:83,P300,ACTIVATED,185803000BC219BF83,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081449,00:0B:C2:19:BF:87,P300,ACTIVATED,185803000BC219BF87,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081450,00:0B:C2:19:BF:89,P300,ACTIVATED,185803000BC219BF89,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081451,00:0B:C2:19:BF:8B,P300,ACTIVATED,185803000BC219BF8B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081452,00:0B:C2:19:BF:8D,P300,ACTIVATED,185803000BC219BF8D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081453,00:0B:C2:19:BF:8F,P300,ACTIVATED,185803000BC219BF8F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081454,00:0B:C2:19:BF:91,P300,ACTIVATED,185803000BC219BF91,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081455,00:0B:C2:19:BF:93,P300,ACTIVATED,185803000BC219BF93,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081456,00:0B:C2:19:BF:95,P300,ACTIVATED,185803000BC219BF95,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081457,00:0B:C2:19:BF:97,P300,ACTIVATED,185803000BC219BF97,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081458,00:0B:C2:19:BF:99,P300,ACTIVATED,185803000BC219BF99,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081459,00:0B:C2:19:BF:9B,P300,ACTIVATED,185803000BC219BF9B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081460,00:0B:C2:19:BF:9D,P300,ACTIVATED,185803000BC219BF9D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081461,00:0B:C2:19:BF:9F,P300,ACTIVATED,185803000BC219BF9F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081462,00:0B:C2:19:BF:A1,P300,ACTIVATED,185803000BC219BFA1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081463,00:0B:C2:19:BF:A3,P300,ACTIVATED,185803000BC219BFA3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081464,00:0B:C2:19:BF:A5,P300,ACTIVATED,185803000BC219BFA5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081465,00:0B:C2:19:BF:A7,P300,ACTIVATED,185803000BC219BFA7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081466,00:0B:C2:19:BF:A9,P300,ACTIVATED,185803000BC219BFA9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081467,00:0B:C2:19:BF:AB,P300,ACTIVATED,185803000BC219BFAB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081468,00:0B:C2:19:BF:AD,P300,ACTIVATED,185803000BC219BFAD,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081469,00:0B:C2:19:BF:AF,P300,ACTIVATED,185803000BC219BFAF,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081470,00:0B:C2:19:BF:B1,P300,ACTIVATED,185803000BC219BFB1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081471,00:0B:C2:19:BF:B3,P300,ACTIVATED,185803000BC219BFB3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081472,00:0B:C2:19:BF:B5,P300,ACTIVATED,185803000BC219BFB5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081473,00:0B:C2:19:BF:B7,P300,ACTIVATED,185803000BC219BFB7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081474,00:0B:C2:19:BF:B9,P300,ACTIVATED,185803000BC219BFB9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081475,00:0B:C2:19:BF:BB,P300,ACTIVATED,185803000BC219BFBB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081476,00:0B:C2:19:BF:BD,P300,ACTIVATED,185803000BC219BFBD,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081477,00:0B:C2:19:BF:BF,P300,ACTIVATED,185803000BC219BFBF,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081478,00:0B:C2:19:BF:C1,P300,ACTIVATED,185803000BC219BFC1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081479,00:0B:C2:19:BF:C3,P300,ACTIVATED,185803000BC219BFC3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081480,00:0B:C2:19:BF:C5,P300,ACTIVATED,185803000BC219BFC5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081481,00:0B:C2:19:BF:C7,P300,ACTIVATED,185803000BC219BFC7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081482,00:0B:C2:19:BF:C9,P300,ACTIVATED,185803000BC219BFC9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081483,00:0B:C2:19:BF:CB,P300,ACTIVATED,185803000BC219BFCB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081484,00:0B:C2:19:BF:CD,P300,ACTIVATED,185803000BC219BFCD,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081485,00:0B:C2:19:BF:CF,P300,ACTIVATED,185803000BC219BFCF,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081486,00:0B:C2:19:BF:D1,P300,ACTIVATED,185803000BC219BFD1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081487,00:0B:C2:19:BF:D3,P300,ACTIVATED,185803000BC219BFD3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081488,00:0B:C2:19:BF:D5,P300,ACTIVATED,185803000BC219BFD5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081489,00:0B:C2:19:BF:D7,P300,ACTIVATED,185803000BC219BFD7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081490,00:0B:C2:19:BF:D9,P300,ACTIVATED,185803000BC219BFD9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081491,00:0B:C2:19:BF:DB,P300,ACTIVATED,185803000BC219BFDB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081492,00:0B:C2:19:BF:DD,P300,ACTIVATED,185803000BC219BFDD,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081493,00:0B:C2:19:BF:DF,P300,ACTIVATED,185803000BC219BFDF,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081494,00:0B:C2:19:BF:E1,P300,ACTIVATED,185803000BC219BFE1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081495,00:0B:C2:19:BF:E3,P300,ACTIVATED,185803000BC219BFE3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081496,00:0B:C2:19:BF:E5,P300,ACTIVATED,185803000BC219BFE5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081497,00:0B:C2:19:BF:E7,P300,ACTIVATED,185803000BC219BFE7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081498,00:0B:C2:19:BF:E9,P300,ACTIVATED,185803000BC219BFE9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081499,00:0B:C2:19:BF:EB,P300,ACTIVATED,185803000BC219BFEB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081500,00:0B:C2:19:BF:ED,P300,ACTIVATED,185803000BC219BFED,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081501,00:0B:C2:19:BF:EF,P300,ACTIVATED,185803000BC219BFEF,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081502,00:0B:C2:19:BF:F1,P300,ACTIVATED,185803000BC219BFF1,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081503,00:0B:C2:19:BF:F3,P300,ACTIVATED,185803000BC219BFF3,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081504,00:0B:C2:19:BF:F5,P300,ACTIVATED,185803000BC219BFF5,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081505,00:0B:C2:19:BF:F7,P300,ACTIVATED,185803000BC219BFF7,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081506,00:0B:C2:19:BF:F9,P300,ACTIVATED,185803000BC219BFF9,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081507,00:0B:C2:19:BF:FB,P300,ACTIVATED,185803000BC219BFFB,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081508,00:0B:C2:19:BF:FD,P300,ACTIVATED,185803000BC219BFFD,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081509,00:0B:C2:19:BF:FF,P300,ACTIVATED,185803000BC219BFFF,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081510,00:0B:C2:19:C0:01,P300,ACTIVATED,185803000BC219C001,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081513,00:0B:C2:19:C0:07,P300,ACTIVATED,185803000BC219C007,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081514,00:0B:C2:19:C0:09,P300,ACTIVATED,185803000BC219C009,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081515,00:0B:C2:19:C0:0B,P300,ACTIVATED,185803000BC219C00B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081516,00:0B:C2:19:C0:0D,P300,ACTIVATED,185803000BC219C00D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081517,00:0B:C2:19:C0:0F,P300,ACTIVATED,185803000BC219C00F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081518,00:0B:C2:19:C0:11,P300,ACTIVATED,185803000BC219C011,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081519,00:0B:C2:19:C0:13,P300,ACTIVATED,185803000BC219C013,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081520,00:0B:C2:19:C0:15,P300,ACTIVATED,185803000BC219C015,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081521,00:0B:C2:19:C0:17,P300,ACTIVATED,185803000BC219C017,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081522,00:0B:C2:19:C0:19,P300,ACTIVATED,185803000BC219C019,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081523,00:0B:C2:19:C0:1B,P300,ACTIVATED,185803000BC219C01B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081524,00:0B:C2:19:C0:1D,P300,ACTIVATED,185803000BC219C01D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081525,00:0B:C2:19:C0:1F,P300,ACTIVATED,185803000BC219C01F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081526,00:0B:C2:19:C0:21,P300,ACTIVATED,185803000BC219C021,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081527,00:0B:C2:19:C0:23,P300,ACTIVATED,185803000BC219C023,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081528,00:0B:C2:19:C0:25,P300,ACTIVATED,185803000BC219C025,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081529,00:0B:C2:19:C0:27,P300,ACTIVATED,185803000BC219C027,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081530,00:0B:C2:19:C0:29,P300,ACTIVATED,185803000BC219C029,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081531,00:0B:C2:19:C0:2B,P300,ACTIVATED,185803000BC219C02B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081532,00:0B:C2:19:C0:2D,P300,ACTIVATED,185803000BC219C02D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081533,00:0B:C2:19:C0:2F,P300,ACTIVATED,185803000BC219C02F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081534,00:0B:C2:19:C0:31,P300,ACTIVATED,185803000BC219C031,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081535,00:0B:C2:19:C0:33,P300,ACTIVATED,185803000BC219C033,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081536,00:0B:C2:19:C0:35,P300,ACTIVATED,185803000BC219C035,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081537,00:0B:C2:19:C0:37,P300,ACTIVATED,185803000BC219C037,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081538,00:0B:C2:19:C0:39,P300,ACTIVATED,185803000BC219C039,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081539,00:0B:C2:19:C0:3B,P300,ACTIVATED,185803000BC219C03B,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081540,00:0B:C2:19:C0:3D,P300,ACTIVATED,185803000BC219C03D,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
C10625081541,00:0B:C2:19:C0:3F,P300,ACTIVATED,185803000BC219C03F,CFG-0001-0100-PROXY-20230131-FTPS-v1.tar.gz,9768cbe43fa48cec894443e8c03ed399,630
